data,IPCA,mediadosnucleos,EX3servicos,administrados,servicos,industriais,alimentacaonodomicilio
2016-09-01,6.17991544335672,5.987058389779998,6.161925597094736,2.62994240777941,7.281830839199415,3.437114745781102,7.4236351353947185
2016-10-01,4.472997297842696,5.29892313947912,5.916907617033118,5.537328915531788,6.834851108964472,1.8764994799300467,5.7404716109736
2016-11-01,2.5588765707941263,4.499629430888504,5.896720126788082,4.504626052573798,5.436591379680621,1.023901381692795,5.081880779538238
2016-12-01,2.217249777638756,4.2110110642190985,5.182590270275185,3.9258445055872357,5.355485102465792,1.7376286414664008,5.552149454606891
2017-01-01,1.841958373749165,3.8657911615045095,3.912192563852841,4.426710801718343,4.474490167565207,2.302558290073108,5.336894914792964
2017-02-01,1.9445035768598729,3.300494944871917,3.0810857582151243,6.1770185019609585,3.921238945379258,1.5528520972935667,4.598608012635339
2017-03-01,1.8562524309049877,3.2806166831589936,3.3495452163145387,6.838141019694845,4.749269630019114,0.13646732359575253,4.025503093017193
2017-04-01,2.2381485422296805,3.333806956523614,3.9410446240904804,2.1988521333193347,5.566792919007895,-0.6471475798081769,4.111304732624916
2017-05-01,2.8916711938655055,3.3362831437389273,3.783546301749638,5.111360420047248,5.711979406491537,-0.7387890910402888,3.8823563923183286
2017-06-01,2.0589063899672198,3.337027673177414,4.153535979183687,0.06010932951814141,5.601102009983251,0.013152647958136754,3.875256294282366
2017-07-01,2.306270971781217,2.9615155295373485,4.287375548172207,6.664641439857704,4.858988288365325,0.38142232067338,3.0488311625222337
2017-08-01,2.3990531304490332,3.081095564587045,4.488576476973577,9.136642505967757,4.4715817064987675,1.1122532732609471,1.308610850345218
2017-09-01,3.968458176765239,3.2231639091402853,3.8372661349988846,14.110637894608274,4.572360773318906,1.9601262305562983,0.2398750577781783
2017-10-01,4.225399395423551,3.5798251408064687,3.4587404606256626,13.39158148469437,4.77513482031668,2.2117423764685213,-0.526004578431241
2017-11-01,3.63764098184312,3.261333977065834,3.0342197200555745,10.570439622789081,4.159570179633846,1.593868870312079,-1.2164258749292998
2017-12-01,3.606949323467518,3.3404088964963963,3.3106465439804964,11.601794981049608,3.122880206429457,1.7748289705946263,0.32992474575756603
2018-01-01,2.7064435044988215,2.354802017724322,1.8081442161160766,7.929779560476447,2.070558355376747,1.719574117383658,0.10304709424680425
2018-02-01,2.5490118759998524,2.228703601116635,2.360140481502569,5.01949754491622,2.525370933122545,1.6281288909902258,0.3884642255173105
2018-03-01,1.6003228523289437,1.756206860208394,2.29071941236289,2.698849553774423,2.460153868813336,1.03199111270753,-2.148026245371142
2018-04-01,1.9157215611203213,2.1650990388098137,3.0322111412244794,5.394215874829882,2.159991790235736,0.8193670593600757,-3.7888166570985504
2018-05-01,3.0885001537153585,2.471418506250882,2.4193168188722893,7.8110512830189975,2.25969964673925,1.0978155868150736,-3.417626997938598
